강원도,횡성군,삼형제바위,강원도 횡성군 안흥면 안흥리 961-37번지,37.3933249,128.1518813,2022-07-25
강원도,횡성군,청뚜루,강원도 횡성군 청일면 고시리 485-8번지,37.5780734,128.1776538,2022-07-25
강원도,횡성군,"은혜교회,솔골교",강원도 횡성군 청일면 갑천리 580-3번지,37.5692304,128.1683489,2022-07-25
강원도,횡성군,"아래학담,동서산업부근",강원도 횡성군 공근면 학담리 722-91번지,37.5300198,127.9624655,2022-07-25
강원도,횡성군,"월구정,잠수교",강원도 횡성군 공근면 매곡리 435번지,37.5275765,127.9705868,2022-07-25
강원도,횡성군,선계,강원도 횡성군 강림면 강림리 582-5번지,37.36067389999999,128.1375417,2022-07-25
강원도,횡성군,"월현2리마을회관앞주천강변,등자치",강원도 횡성군 강림면 월현리 1030번지,37.3546455,128.1590661,2022-07-25
강원도,정선군,덕산기,정선군 정선읍 여탄리 산 87-1,37.3698425,128.7186528,2022-07-26
강원도,정선군,강이흐르는마을 펜션 앞,정선군 정선읍 광하1리 388-1,37.3622328,128.6288009,2022-07-26
강원도,정선군,안말,정선군 정선읍 용탄리 388-14,37.3897404,128.6077542,2022-07-26
강원도,정선군,노미,정선군 정선읍 용탄리 619-6,37.3865162,128.6012609,2022-07-26
강원도,정선군,아리아리펜션,정선군 정선읍 신월리 287,37.3717769,128.6953282,2022-07-26
강원도,정선군,자연학교,정선군 정선읍 덕송리 159-8,37.4017825,128.6853835,2022-07-26
강원도,정선군,범바위,정선군 정선읍 애산리 659-4,37.3714742,128.6733668,2022-07-26
